,subject,block,clf,nth_letter,correct,correct_sofar,auc,sample_rate,ntime_features,letter_memory,lowpass
1270,4,2,slda,6,False,2,0.7355769230769231,100,66,inf,8
1271,4,2,toep_lda,6,True,6,0.8810096153846154,100,66,inf,8
1272,4,2,slda,7,True,3,0.8112980769230769,100,66,inf,8
1273,4,2,toep_lda,7,True,7,0.9230769230769231,100,66,inf,8
1274,4,2,slda,8,True,4,0.7860576923076923,100,66,inf,8
1275,4,2,toep_lda,8,True,8,0.9375,100,66,inf,8
1276,4,2,slda,9,True,5,0.8449519230769231,100,66,inf,8
1277,4,2,toep_lda,9,True,9,0.9375,100,66,inf,8
1278,4,2,slda,10,True,6,0.8221153846153846,100,66,inf,8
1279,4,2,toep_lda,10,True,10,0.9362980769230769,100,66,inf,8
1280,4,2,slda,11,True,7,0.7439903846153846,100,66,inf,8
1281,4,2,toep_lda,11,True,11,0.923076923076923,100,66,inf,8
1282,4,2,slda,12,True,8,0.830528846153846,100,66,inf,8
1283,4,2,toep_lda,12,True,12,0.9471153846153846,100,66,inf,8
1284,4,2,slda,13,True,9,0.8257211538461539,100,66,inf,8
1285,4,2,toep_lda,13,True,13,0.9591346153846154,100,66,inf,8
1286,4,2,slda,14,True,10,0.7896634615384615,100,66,inf,8
1287,4,2,toep_lda,14,True,14,0.9146634615384615,100,66,inf,8
1288,4,2,slda,15,True,11,0.8076923076923077,100,66,inf,8
1289,4,2,toep_lda,15,True,15,0.9819711538461539,100,66,inf,8
1290,4,2,slda,16,True,12,0.8185096153846153,100,66,inf,8
1291,4,2,toep_lda,16,True,16,0.984375,100,66,inf,8
1292,4,2,slda,17,True,13,0.8149038461538461,100,66,inf,8
1293,4,2,toep_lda,17,True,17,0.9807692307692308,100,66,inf,8
1294,4,2,slda,18,True,14,0.8040865384615384,100,66,inf,8
1295,4,2,toep_lda,18,True,18,0.9350961538461537,100,66,inf,8
1296,4,2,slda,19,True,15,0.8040865384615384,100,66,inf,8
1297,4,2,toep_lda,19,True,19,0.9891826923076923,100,66,inf,8
1298,4,2,slda,20,True,16,0.8293269230769231,100,66,inf,8
1299,4,2,toep_lda,20,True,20,0.9735576923076924,100,66,inf,8
1300,4,2,slda,21,True,17,0.8329326923076923,100,66,inf,8
1301,4,2,toep_lda,21,True,21,0.9783653846153846,100,66,inf,8
1302,4,2,slda,22,True,18,0.9170673076923077,100,66,inf,8
1303,4,2,toep_lda,22,True,22,0.9915865384615384,100,66,inf,8
1304,4,2,slda,23,True,19,0.842548076923077,100,66,inf,8
1305,4,2,toep_lda,23,True,23,0.984375,100,66,inf,8
1306,4,2,slda,24,True,20,0.7824519230769231,100,66,inf,8
1307,4,2,toep_lda,24,True,24,0.950721153846154,100,66,inf,8
1308,4,2,slda,25,True,21,0.875,100,66,inf,8
1309,4,2,toep_lda,25,True,25,0.9627403846153846,100,66,inf,8
1310,4,2,slda,26,True,22,0.8245192307692307,100,66,inf,8
1311,4,2,toep_lda,26,True,26,0.9891826923076923,100,66,inf,8
1312,4,2,slda,27,True,23,0.8834134615384615,100,66,inf,8
1313,4,2,toep_lda,27,True,27,0.9639423076923076,100,66,inf,8
1314,4,2,slda,28,True,24,0.8449519230769231,100,66,inf,8
1315,4,2,toep_lda,28,True,28,0.9591346153846154,100,66,inf,8
1316,4,2,slda,29,True,25,0.875,100,66,inf,8
1317,4,2,toep_lda,29,True,29,1.0,100,66,inf,8
1318,4,2,slda,30,True,26,0.8377403846153846,100,66,inf,8
1319,4,2,toep_lda,30,True,30,0.9567307692307692,100,66,inf,8
1320,4,2,slda,31,True,27,0.875,100,66,inf,8
1321,4,2,toep_lda,31,True,31,0.9951923076923076,100,66,inf,8
1322,4,2,slda,32,True,28,0.7896634615384615,100,66,inf,8
1323,4,2,toep_lda,32,True,32,0.9567307692307693,100,66,inf,8
1324,4,2,slda,33,True,29,0.8942307692307692,100,66,inf,8
1325,4,2,toep_lda,33,True,33,0.9951923076923077,100,66,inf,8
1326,4,2,slda,34,True,30,0.9603365384615385,100,66,inf,8
1327,4,2,toep_lda,34,True,34,1.0,100,66,inf,8
1328,4,2,slda,35,True,31,0.75,100,66,inf,8
1329,4,2,toep_lda,35,True,35,0.9555288461538461,100,66,inf,8
1330,4,2,slda,36,True,32,0.8822115384615385,100,66,inf,8
1331,4,2,toep_lda,36,True,36,0.9867788461538461,100,66,inf,8
1332,4,2,slda,37,False,32,0.7932692307692308,100,66,inf,8
1333,4,2,toep_lda,37,True,37,0.924278846153846,100,66,inf,8
1334,4,2,slda,38,True,33,0.907451923076923,100,66,inf,8
1335,4,2,toep_lda,38,True,38,0.9951923076923077,100,66,inf,8
1336,4,2,slda,39,True,34,0.9146634615384616,100,66,inf,8
1337,4,2,toep_lda,39,True,39,0.9975961538461539,100,66,inf,8
1338,4,2,slda,40,True,35,0.893028846153846,100,66,inf,8
1339,4,2,toep_lda,40,True,40,0.9963942307692307,100,66,inf,8
1340,4,2,slda,41,True,36,0.8137019230769231,100,66,inf,8
1341,4,2,toep_lda,41,True,41,0.9795673076923077,100,66,inf,8
1342,4,2,slda,42,True,37,0.7728365384615384,100,66,inf,8
1343,4,2,toep_lda,42,True,42,0.985576923076923,100,66,inf,8
1344,4,2,slda,43,True,38,0.7211538461538461,100,66,inf,8
1345,4,2,toep_lda,43,True,43,0.969951923076923,100,66,inf,8
1346,4,2,slda,44,True,39,0.8677884615384616,100,66,inf,8
1347,4,2,toep_lda,44,True,44,0.9783653846153847,100,66,inf,8
1348,4,2,slda,45,True,40,0.8978365384615385,100,66,inf,8
1349,4,2,toep_lda,45,True,45,0.9831730769230769,100,66,inf,8
1350,4,2,slda,46,True,41,0.9038461538461537,100,66,inf,8
1351,4,2,toep_lda,46,True,46,0.9855769230769231,100,66,inf,8
1352,4,2,slda,47,True,42,0.8512110726643599,100,66,inf,8
1353,4,2,toep_lda,47,True,47,0.9792387543252595,100,66,inf,8
1354,4,2,slda,48,True,43,0.9110576923076923,100,66,inf,8
1355,4,2,toep_lda,48,True,48,0.9903846153846154,100,66,inf,8
1356,4,2,slda,49,True,44,0.9141025641025642,100,66,inf,8
1357,4,2,toep_lda,49,True,49,0.9923076923076923,100,66,inf,8
1358,4,2,slda,50,True,45,0.8137019230769231,100,66,inf,8
1359,4,2,toep_lda,50,True,50,0.986778846153846,100,66,inf,8
1360,4,2,slda,51,True,46,0.8353365384615385,100,66,inf,8
1361,4,2,toep_lda,51,True,51,0.9735576923076923,100,66,inf,8
1362,4,2,slda,52,True,47,0.8942307692307693,100,66,inf,8
1363,4,2,toep_lda,52,True,52,0.9759615384615384,100,66,inf,8
1364,4,2,slda,53,True,48,0.9122596153846154,100,66,inf,8
1365,4,2,toep_lda,53,True,53,1.0,100,66,inf,8
1366,4,2,slda,54,True,49,0.890625,100,66,inf,8
1367,4,2,toep_lda,54,True,54,0.9759615384615385,100,66,inf,8
1368,4,2,slda,55,True,50,0.890625,100,66,inf,8
1369,4,2,toep_lda,55,True,55,0.984375,100,66,inf,8
1370,4,2,slda,56,True,51,0.8617788461538461,100,66,inf,8
1371,4,2,toep_lda,56,True,56,0.9735576923076923,100,66,inf,8
1372,4,2,slda,57,True,52,0.936298076923077,100,66,inf,8
1373,4,2,toep_lda,57,True,57,1.0,100,66,inf,8
1374,4,2,slda,58,True,53,0.8954326923076923,100,66,inf,8
1375,4,2,toep_lda,58,True,58,0.9951923076923076,100,66,inf,8
1376,4,2,slda,59,True,54,0.8713942307692308,100,66,inf,8
1377,4,2,toep_lda,59,True,59,1.0,100,66,inf,8
1378,4,2,slda,60,True,55,0.920673076923077,100,66,inf,8
1379,4,2,toep_lda,60,True,60,1.0,100,66,inf,8
1380,4,2,slda,61,True,56,0.8569711538461537,100,66,inf,8
1381,4,2,toep_lda,61,True,61,0.9615384615384616,100,66,inf,8
1382,4,2,slda,62,True,57,0.9110576923076923,100,66,inf,8
1383,4,2,toep_lda,62,True,62,1.0,100,66,inf,8
1384,4,2,slda,63,True,58,0.9543269230769231,100,66,inf,8
1385,4,2,toep_lda,63,True,63,0.9963942307692308,100,66,inf,8
1386,4,3,slda,1,False,0,0.6778846153846153,100,66,inf,8
1387,4,3,toep_lda,1,True,1,0.7704326923076923,100,66,inf,8
1388,4,3,slda,2,True,1,0.765625,100,66,inf,8
1389,4,3,toep_lda,2,True,2,0.8197115384615384,100,66,inf,8
1390,4,3,slda,3,True,2,0.7572115384615384,100,66,inf,8
1391,4,3,toep_lda,3,True,3,0.7896634615384616,100,66,inf,8
1392,4,3,slda,4,True,3,0.7560096153846154,100,66,inf,8
1393,4,3,toep_lda,4,True,4,0.8521634615384615,100,66,inf,8
1394,4,3,slda,5,False,3,0.6959134615384615,100,66,inf,8
1395,4,3,toep_lda,5,True,5,0.8725961538461537,100,66,inf,8
1396,4,3,slda,6,False,3,0.7427884615384616,100,66,inf,8
1397,4,3,toep_lda,6,True,6,0.8930288461538461,100,66,inf,8
1398,4,3,slda,7,False,3,0.7728365384615384,100,66,inf,8
1399,4,3,toep_lda,7,True,7,0.8882211538461539,100,66,inf,8
1400,4,3,slda,8,True,4,0.8257211538461539,100,66,inf,8
1401,4,3,toep_lda,8,True,8,0.9459134615384615,100,66,inf,8
1402,4,3,slda,9,False,4,0.7572115384615384,100,66,inf,8
1403,4,3,toep_lda,9,True,9,0.9206730769230769,100,66,inf,8
1404,4,3,slda,10,True,5,0.8293269230769231,100,66,inf,8
1405,4,3,toep_lda,10,True,10,0.9627403846153846,100,66,inf,8
1406,4,3,slda,11,False,5,0.7716346153846153,100,66,inf,8
1407,4,3,toep_lda,11,True,11,0.9567307692307693,100,66,inf,8
1408,4,3,slda,12,True,6,0.8509615384615384,100,66,inf,8
1409,4,3,toep_lda,12,True,12,0.9507211538461539,100,66,inf,8
1410,4,3,slda,13,False,6,0.766826923076923,100,66,inf,8
1411,4,3,toep_lda,13,True,13,0.8978365384615384,100,66,inf,8
1412,4,3,slda,14,True,7,0.8076923076923077,100,66,inf,8
1413,4,3,toep_lda,14,True,14,0.8870192307692308,100,66,inf,8
1414,4,3,slda,15,True,8,0.8918269230769231,100,66,inf,8
1415,4,3,toep_lda,15,True,15,0.9567307692307692,100,66,inf,8
1416,4,3,slda,16,False,8,0.7848557692307693,100,66,inf,8
1417,4,3,toep_lda,16,True,16,0.9567307692307693,100,66,inf,8
1418,4,3,slda,17,True,9,0.859375,100,66,inf,8
1419,4,3,toep_lda,17,True,17,0.9759615384615384,100,66,inf,8
1420,4,3,slda,18,True,10,0.7776442307692307,100,66,inf,8
1421,4,3,toep_lda,18,True,18,0.9375,100,66,inf,8
1422,4,3,slda,19,True,11,0.8173076923076923,100,66,inf,8
1423,4,3,toep_lda,19,True,19,0.9663461538461539,100,66,inf,8
1424,4,3,slda,20,True,12,0.8701923076923077,100,66,inf,8
1425,4,3,toep_lda,20,True,20,0.9879807692307693,100,66,inf,8
1426,4,3,slda,21,False,12,0.7427884615384615,100,66,inf,8
1427,4,3,toep_lda,21,True,21,0.954326923076923,100,66,inf,8
1428,4,3,slda,22,True,13,0.7896634615384616,100,66,inf,8
1429,4,3,toep_lda,22,True,22,0.9807692307692308,100,66,inf,8
1430,4,3,slda,23,True,14,0.9146634615384615,100,66,inf,8
1431,4,3,toep_lda,23,True,23,1.0,100,66,inf,8
1432,4,3,slda,24,False,14,0.7127403846153846,100,66,inf,8
1433,4,3,toep_lda,24,True,24,0.9170673076923077,100,66,inf,8
1434,4,3,slda,25,True,15,0.8509615384615384,100,66,inf,8
1435,4,3,toep_lda,25,True,25,0.9879807692307692,100,66,inf,8
1436,4,3,slda,26,True,16,0.7560096153846154,100,66,inf,8
1437,4,3,toep_lda,26,True,26,0.9014423076923077,100,66,inf,8
1438,4,3,slda,27,True,17,0.8317307692307693,100,66,inf,8
1439,4,3,toep_lda,27,True,27,0.9879807692307693,100,66,inf,8
1440,4,3,slda,28,True,18,0.7776442307692308,100,66,inf,8
1441,4,3,toep_lda,28,True,28,0.9603365384615385,100,66,inf,8
1442,4,3,slda,29,True,19,0.782451923076923,100,66,inf,8
1443,4,3,toep_lda,29,True,29,0.9759615384615384,100,66,inf,8
1444,4,3,slda,30,True,20,0.8557692307692307,100,66,inf,8
1445,4,3,toep_lda,30,True,30,0.9903846153846153,100,66,inf,8
1446,4,3,slda,31,True,21,0.829326923076923,100,66,inf,8
1447,4,3,toep_lda,31,True,31,0.9903846153846154,100,66,inf,8
1448,4,3,slda,32,True,22,0.7067307692307693,100,66,inf,8
1449,4,3,toep_lda,32,True,32,0.9675480769230769,100,66,inf,8
1450,4,3,slda,33,True,23,0.7584134615384616,100,66,inf,8
1451,4,3,toep_lda,33,True,33,0.9507211538461539,100,66,inf,8
1452,4,3,slda,34,True,24,0.9158653846153847,100,66,inf,8
1453,4,3,toep_lda,34,True,34,0.9963942307692307,100,66,inf,8
1454,4,3,slda,35,True,25,0.8497596153846154,100,66,inf,8
1455,4,3,toep_lda,35,True,35,0.9867788461538463,100,66,inf,8
1456,4,3,slda,36,True,26,0.8750000000000001,100,66,inf,8
1457,4,3,toep_lda,36,True,36,0.9771634615384615,100,66,inf,8
1458,4,3,slda,37,True,27,0.8209134615384616,100,66,inf,8
1459,4,3,toep_lda,37,True,37,0.9699519230769231,100,66,inf,8
1460,4,3,slda,38,True,28,0.8461538461538461,100,66,inf,8
1461,4,3,toep_lda,38,True,38,0.9699519230769231,100,66,inf,8
1462,4,3,slda,39,True,29,0.90625,100,66,inf,8
1463,4,3,toep_lda,39,True,39,0.9891826923076923,100,66,inf,8
1464,4,3,slda,40,True,30,0.8713942307692308,100,66,inf,8
1465,4,3,toep_lda,40,True,40,0.9915865384615384,100,66,inf,8
1466,4,3,slda,41,True,31,0.920673076923077,100,66,inf,8
1467,4,3,toep_lda,41,True,41,0.9939903846153846,100,66,inf,8
1468,4,3,slda,42,True,32,0.7403846153846154,100,66,inf,8
1469,4,3,toep_lda,42,True,42,0.9795673076923077,100,66,inf,8
1470,4,3,slda,43,True,33,0.8149038461538461,100,66,inf,8
1471,4,3,toep_lda,43,True,43,0.969951923076923,100,66,inf,8
1472,4,3,slda,44,True,34,0.8317307692307692,100,66,inf,8
1473,4,3,toep_lda,44,True,44,0.9855769230769231,100,66,inf,8
1474,4,3,slda,45,True,35,0.8677884615384615,100,66,inf,8
1475,4,3,toep_lda,45,True,45,0.9807692307692307,100,66,inf,8
1476,4,3,slda,46,True,36,0.9254807692307692,100,66,inf,8
1477,4,3,toep_lda,46,True,46,0.9879807692307693,100,66,inf,8
1478,4,3,slda,47,True,37,0.860576923076923,100,66,inf,8
1479,4,3,toep_lda,47,True,47,0.9975961538461539,100,66,inf,8
1480,4,3,slda,48,True,38,0.9110576923076923,100,66,inf,8
1481,4,3,toep_lda,48,True,48,1.0,100,66,inf,8
1482,4,3,slda,49,True,39,0.8954326923076923,100,66,inf,8
1483,4,3,toep_lda,49,True,49,0.9819711538461539,100,66,inf,8
1484,4,3,slda,50,True,40,0.8978365384615383,100,66,inf,8
1485,4,3,toep_lda,50,True,50,0.9615384615384616,100,66,inf,8
1486,4,3,slda,51,True,41,0.8846153846153846,100,66,inf,8
1487,4,3,toep_lda,51,True,51,0.9807692307692308,100,66,inf,8
1488,4,3,slda,52,True,42,0.8894230769230769,100,66,inf,8
1489,4,3,toep_lda,52,True,52,0.9759615384615384,100,66,inf,8
1490,4,3,slda,53,True,43,0.9098557692307693,100,66,inf,8
1491,4,3,toep_lda,53,True,53,0.984375,100,66,inf,8
1492,4,3,slda,54,True,44,0.8641826923076923,100,66,inf,8
1493,4,3,toep_lda,54,True,54,0.984375,100,66,inf,8
1494,4,3,slda,55,True,45,0.8978365384615384,100,66,inf,8
1495,4,3,toep_lda,55,True,55,0.985576923076923,100,66,inf,8
1496,4,3,slda,56,True,46,0.838235294117647,100,66,inf,8
1497,4,3,toep_lda,56,True,56,0.9595588235294117,100,66,inf,8
1498,4,3,slda,57,True,47,0.9326923076923077,100,66,inf,8
1499,4,3,toep_lda,57,True,57,1.0,100,66,inf,8
1500,4,3,slda,58,True,48,0.8521634615384615,100,66,inf,8
1501,4,3,toep_lda,58,True,58,1.0,100,66,inf,8
1502,4,3,slda,59,True,49,0.9375,100,66,inf,8
1503,4,3,toep_lda,59,True,59,1.0,100,66,inf,8
1504,4,3,slda,60,True,50,0.954326923076923,100,66,inf,8
1505,4,3,toep_lda,60,True,60,1.0,100,66,inf,8
1506,4,3,slda,61,True,51,0.8245192307692308,100,66,inf,8
1507,4,3,toep_lda,61,True,61,0.9903846153846154,100,66,inf,8
1508,4,3,slda,62,True,52,0.8377403846153846,100,66,inf,8
1509,4,3,toep_lda,62,True,62,0.9735576923076923,100,66,inf,8
1510,4,3,slda,63,True,53,0.9375,100,66,inf,8
1511,4,3,toep_lda,63,True,63,0.9975961538461539,100,66,inf,8
1512,5,1,slda,1,False,0,0.6790865384615384,100,66,inf,8
1513,5,1,toep_lda,1,False,0,0.7487980769230769,100,66,inf,8
1514,5,1,slda,2,False,0,0.7295673076923077,100,66,inf,8
1515,5,1,toep_lda,2,True,1,0.7716346153846154,100,66,inf,8
1516,5,1,slda,3,True,1,0.7932692307692307,100,66,inf,8
1517,5,1,toep_lda,3,True,2,0.8449519230769231,100,66,inf,8
1518,5,1,slda,4,False,1,0.7223557692307692,100,66,inf,8
1519,5,1,toep_lda,4,True,3,0.7836538461538461,100,66,inf,8
1520,5,1,slda,5,False,1,0.7331730769230769,100,66,inf,8
1521,5,1,toep_lda,5,True,4,0.8173076923076923,100,66,inf,8
1522,5,1,slda,6,True,2,0.7620192307692308,100,66,inf,8
1523,5,1,toep_lda,6,True,5,0.891826923076923,100,66,inf,8
1524,5,1,slda,7,False,2,0.7524038461538461,100,66,inf,8
1525,5,1,toep_lda,7,True,6,0.8653846153846153,100,66,inf,8
1526,5,1,slda,8,True,3,0.766826923076923,100,66,inf,8
1527,5,1,toep_lda,8,True,7,0.9110576923076923,100,66,inf,8
1528,5,1,slda,9,True,4,0.7728365384615385,100,66,inf,8
1529,5,1,toep_lda,9,True,8,0.9266826923076923,100,66,inf,8
1530,5,1,slda,10,True,5,0.811298076923077,100,66,inf,8
1531,5,1,toep_lda,10,True,9,0.9338942307692307,100,66,inf,8
1532,5,1,slda,11,True,6,0.8389423076923077,100,66,inf,8
1533,5,1,toep_lda,11,True,10,0.9651442307692307,100,66,inf,8
1534,5,1,slda,12,False,6,0.75,100,66,inf,8
1535,5,1,toep_lda,12,True,11,0.8930288461538461,100,66,inf,8
1536,5,1,slda,13,True,7,0.8076923076923077,100,66,inf,8
1537,5,1,toep_lda,13,True,12,0.9302884615384616,100,66,inf,8
1538,5,1,slda,14,True,8,0.7475961538461539,100,66,inf,8
1539,5,1,toep_lda,14,True,13,0.8798076923076923,100,66,inf,8
1540,5,1,slda,15,True,9,0.8016826923076923,100,66,inf,8
1541,5,1,toep_lda,15,True,14,0.8725961538461537,100,66,inf,8
1542,5,1,slda,16,True,10,0.8161057692307693,100,66,inf,8
1543,5,1,toep_lda,16,True,15,0.9819711538461539,100,66,inf,8
1544,5,1,slda,17,True,11,0.8040865384615385,100,66,inf,8
1545,5,1,toep_lda,17,True,16,0.8930288461538461,100,66,inf,8
1546,5,1,slda,18,True,12,0.7752403846153847,100,66,inf,8
1547,5,1,toep_lda,18,True,17,0.9651442307692307,100,66,inf,8
1548,5,1,slda,19,True,13,0.8665865384615384,100,66,inf,8
1549,5,1,toep_lda,19,True,18,0.9555288461538461,100,66,inf,8
1550,5,1,slda,20,False,13,0.6778846153846154,100,66,inf,8
1551,5,1,toep_lda,20,True,19,0.8641826923076923,100,66,inf,8
1552,5,1,slda,21,True,14,0.8052884615384616,100,66,inf,8
1553,5,1,toep_lda,21,True,20,0.9182692307692307,100,66,inf,8
1554,5,1,slda,22,True,15,0.8858173076923077,100,66,inf,8
1555,5,1,toep_lda,22,True,21,0.9915865384615384,100,66,inf,8
1556,5,1,slda,23,True,16,0.8485576923076923,100,66,inf,8
1557,5,1,toep_lda,23,True,22,0.9819711538461539,100,66,inf,8
1558,5,1,slda,24,True,17,0.8329326923076923,100,66,inf,8
1559,5,1,toep_lda,24,True,23,0.9326923076923077,100,66,inf,8
1560,5,1,slda,25,True,18,0.8353365384615385,100,66,inf,8
1561,5,1,toep_lda,25,True,24,0.9579326923076923,100,66,inf,8
1562,5,1,slda,26,True,19,0.810096153846154,100,66,inf,8
1563,5,1,toep_lda,26,True,25,0.9435096153846154,100,66,inf,8
1564,5,1,slda,27,True,20,0.780048076923077,100,66,inf,8
1565,5,1,toep_lda,27,True,26,0.8798076923076923,100,66,inf,8
1566,5,1,slda,28,False,20,0.7283653846153846,100,66,inf,8
1567,5,1,toep_lda,28,True,27,0.828125,100,66,inf,8
1568,5,1,slda,29,False,20,0.7752403846153846,100,66,inf,8
1569,5,1,toep_lda,29,True,28,0.8882211538461537,100,66,inf,8
1570,5,1,slda,30,True,21,0.8125,100,66,inf,8
1571,5,1,toep_lda,30,True,29,0.9663461538461539,100,66,inf,8
1572,5,1,slda,31,True,22,0.8557692307692307,100,66,inf,8
1573,5,1,toep_lda,31,True,30,0.9495192307692308,100,66,inf,8
1574,5,1,slda,32,True,23,0.872596153846154,100,66,inf,8
1575,5,1,toep_lda,32,True,31,0.9759615384615385,100,66,inf,8
1576,5,1,slda,33,True,24,0.8377403846153846,100,66,inf,8
1577,5,1,toep_lda,33,True,32,0.9314903846153846,100,66,inf,8
1578,5,1,slda,34,True,25,0.9086538461538461,100,66,inf,8
1579,5,1,toep_lda,34,True,33,0.9603365384615385,100,66,inf,8
1580,5,1,slda,35,True,26,0.8485576923076923,100,66,inf,8
1581,5,1,toep_lda,35,True,34,0.9831730769230769,100,66,inf,8
1582,5,1,slda,36,True,27,0.8798076923076923,100,66,inf,8
1583,5,1,toep_lda,36,True,35,0.983173076923077,100,66,inf,8
1584,5,1,slda,37,True,28,0.8882211538461537,100,66,inf,8
1585,5,1,toep_lda,37,True,36,0.9915865384615384,100,66,inf,8
1586,5,1,slda,38,True,29,0.8762019230769231,100,66,inf,8
1587,5,1,toep_lda,38,True,37,0.9663461538461537,100,66,inf,8
1588,5,1,slda,39,True,30,0.7896634615384616,100,66,inf,8
1589,5,1,toep_lda,39,True,38,0.9867788461538463,100,66,inf,8
1590,5,1,slda,40,True,31,0.890625,100,66,inf,8
1591,5,1,toep_lda,40,True,39,0.9435096153846154,100,66,inf,8
1592,5,1,slda,41,True,32,0.7860576923076923,100,66,inf,8
1593,5,1,toep_lda,41,True,40,0.8509615384615383,100,66,inf,8
1594,5,1,slda,42,True,33,0.7992788461538461,100,66,inf,8
1595,5,1,toep_lda,42,True,41,0.9567307692307693,100,66,inf,8
1596,5,1,slda,43,True,34,0.9338942307692307,100,66,inf,8
1597,5,1,toep_lda,43,True,42,0.9951923076923077,100,66,inf,8
1598,5,1,slda,44,True,35,0.8762019230769231,100,66,inf,8
1599,5,1,toep_lda,44,True,43,0.9182692307692308,100,66,inf,8
1600,5,1,slda,45,True,36,0.9086538461538461,100,66,inf,8
1601,5,1,toep_lda,45,True,44,0.9603365384615385,100,66,inf,8
1602,5,1,slda,46,True,37,0.8870192307692307,100,66,inf,8
1603,5,1,toep_lda,46,True,45,0.9759615384615385,100,66,inf,8
1604,5,1,slda,47,True,38,0.9086538461538461,100,66,inf,8
1605,5,1,toep_lda,47,True,46,0.9495192307692308,100,66,inf,8
1606,5,1,slda,48,True,39,0.8689903846153846,100,66,inf,8
1607,5,1,toep_lda,48,True,47,0.950721153846154,100,66,inf,8
1608,5,1,slda,49,True,40,0.8545673076923077,100,66,inf,8
1609,5,1,toep_lda,49,True,48,0.9362980769230769,100,66,inf,8
1610,5,1,slda,50,True,41,0.8978365384615384,100,66,inf,8
1611,5,1,toep_lda,50,True,49,0.9663461538461537,100,66,inf,8
1612,5,1,slda,51,True,42,0.8605769230769231,100,66,inf,8
1613,5,1,toep_lda,51,True,50,0.9603365384615384,100,66,inf,8
1614,5,1,slda,52,True,43,0.7367788461538461,100,66,inf,8
1615,5,1,toep_lda,52,True,51,0.8161057692307693,100,66,inf,8
1616,5,1,slda,53,True,44,0.8185096153846154,100,66,inf,8
1617,5,1,toep_lda,53,True,52,0.8930288461538463,100,66,inf,8
1618,5,1,slda,54,True,45,0.8737980769230769,100,66,inf,8
1619,5,1,toep_lda,54,True,53,0.9675480769230769,100,66,inf,8
1620,5,1,slda,55,True,46,0.765625,100,66,inf,8
1621,5,1,toep_lda,55,True,54,0.8629807692307693,100,66,inf,8
1622,5,1,slda,56,True,47,0.7331730769230769,100,66,inf,8
1623,5,1,toep_lda,56,True,55,0.8569711538461539,100,66,inf,8
1624,5,1,slda,57,False,47,0.7295673076923077,100,66,inf,8
1625,5,1,toep_lda,57,True,56,0.921875,100,66,inf,8
1626,5,1,slda,58,True,48,0.8810096153846153,100,66,inf,8
1627,5,1,toep_lda,58,True,57,0.9759615384615385,100,66,inf,8
1628,5,1,slda,59,True,49,0.7319711538461539,100,66,inf,8
1629,5,1,toep_lda,59,True,58,0.9026442307692307,100,66,inf,8
1630,5,1,slda,60,True,50,0.9002403846153846,100,66,inf,8
1631,5,1,toep_lda,60,True,59,0.9555288461538461,100,66,inf,8
1632,5,1,slda,61,True,51,0.8930288461538461,100,66,inf,8
1633,5,1,toep_lda,61,True,60,0.9423076923076923,100,66,inf,8
1634,5,1,slda,62,True,52,0.875,100,66,inf,8
1635,5,1,toep_lda,62,True,61,0.9399038461538463,100,66,inf,8
1636,5,1,slda,63,True,53,0.9350961538461539,100,66,inf,8
1637,5,1,toep_lda,63,True,62,0.9987980769230769,100,66,inf,8
1638,5,2,slda,1,False,0,0.6754807692307693,100,66,inf,8
1639,5,2,toep_lda,1,True,1,0.7800480769230769,100,66,inf,8
1640,5,2,slda,2,False,0,0.7355769230769231,100,66,inf,8
1641,5,2,toep_lda,2,True,2,0.7536057692307692,100,66,inf,8
1642,5,2,slda,3,True,1,0.7920673076923077,100,66,inf,8
1643,5,2,toep_lda,3,True,3,0.8353365384615384,100,66,inf,8
1644,5,2,slda,4,False,1,0.6634615384615384,100,66,inf,8
1645,5,2,toep_lda,4,False,3,0.7055288461538461,100,66,inf,8
1646,5,2,slda,5,False,1,0.7067307692307693,100,66,inf,8
1647,5,2,toep_lda,5,False,3,0.7680288461538461,100,66,inf,8
1648,5,2,slda,6,True,2,0.7776442307692308,100,66,inf,8
1649,5,2,toep_lda,6,True,4,0.8665865384615384,100,66,inf,8
1650,5,2,slda,7,True,3,0.783653846153846,100,66,inf,8
1651,5,2,toep_lda,7,True,5,0.875,100,66,inf,8
1652,5,2,slda,8,False,3,0.6875,100,66,inf,8
1653,5,2,toep_lda,8,False,5,0.7680288461538463,100,66,inf,8
1654,5,2,slda,9,True,4,0.768028846153846,100,66,inf,8
1655,5,2,toep_lda,9,True,6,0.9399038461538461,100,66,inf,8
1656,5,2,slda,10,True,5,0.811298076923077,100,66,inf,8
1657,5,2,toep_lda,10,True,7,0.8834134615384616,100,66,inf,8
1658,5,2,slda,11,True,6,0.7728365384615384,100,66,inf,8
1659,5,2,toep_lda,11,True,8,0.8473557692307693,100,66,inf,8
1660,5,2,slda,12,True,7,0.8365384615384616,100,66,inf,8
1661,5,2,toep_lda,12,True,9,0.9519230769230769,100,66,inf,8
1662,5,2,slda,13,True,8,0.7980769230769231,100,66,inf,8
1663,5,2,toep_lda,13,True,10,0.9170673076923077,100,66,inf,8
1664,5,2,slda,14,True,9,0.8040865384615384,100,66,inf,8
1665,5,2,toep_lda,14,True,11,0.889423076923077,100,66,inf,8
1666,5,2,slda,15,True,10,0.8521634615384616,100,66,inf,8
1667,5,2,toep_lda,15,True,12,0.9278846153846153,100,66,inf,8
1668,5,2,slda,16,True,11,0.8040865384615384,100,66,inf,8
